Import,Year,Country,KG,DKK,HS_Code,Commodity_Name
Import,2023,Uoplyst land,0,0,07135000,"Valskbønner Vicia faba var. major og hestebønner Vicia faba var. equina og Vicia faba var. minor, udbælgede og tørrede, også afskallede eller flækkede"
Import,2023,Uoplyst land EU-lande,0,0,07135000,"Valskbønner Vicia faba var. major og hestebønner Vicia faba var. equina og Vicia faba var. minor, udbælgede og tørrede, også afskallede eller flækkede"
Import,2023,Uoplyst land 3. Lande,0,0,07135000,"Valskbønner Vicia faba var. major og hestebønner Vicia faba var. equina og Vicia faba var. minor, udbælgede og tørrede, også afskallede eller flækkede"
Import,2023,I alt,0,0,07135010,"Valsk- og hestebønner, til udsæd"
Import,2023,Diskretioneret,0,0,07135010,"Valsk- og hestebønner, til udsæd"
Import,2023,Uoplyst land,0,0,07135010,"Valsk- og hestebønner, til udsæd"
Import,2023,Uoplyst land EU-lande,0,0,07135010,"Valsk- og hestebønner, til udsæd"
Import,2023,Uoplyst land 3. Lande,0,0,07135010,"Valsk- og hestebønner, til udsæd"
Import,2023,I alt,0,0,07135090,"Valsk- og hestebønner, udbælgede og tørrede, også afskallede el flækkede, undt til udsæd"
Import,2023,Diskretioneret,0,0,07135090,"Valsk- og hestebønner, udbælgede og tørrede, også afskallede el flækkede, undt til udsæd"
Import,2023,Uoplyst land,0,0,07135090,"Valsk- og hestebønner, udbælgede og tørrede, også afskallede el flækkede, undt til udsæd"
Import,2023,Uoplyst land EU-lande,0,0,07135090,"Valsk- og hestebønner, udbælgede og tørrede, også afskallede el flækkede, undt til udsæd"
Import,2023,Uoplyst land 3. Lande,0,0,07135090,"Valsk- og hestebønner, udbælgede og tørrede, også afskallede el flækkede, undt til udsæd"
Import,2023,I alt,8981,120345,07136000,"Due ærter Cajanus cajan, også afskallede eller split, tørret"
Import,2023,Diskretioneret,0,0,07136000,"Due ærter Cajanus cajan, også afskallede eller split, tørret"
Import,2023,Uoplyst land,0,0,07136000,"Due ærter Cajanus cajan, også afskallede eller split, tørret"
Import,2023,Uoplyst land EU-lande,0,0,07136000,"Due ærter Cajanus cajan, også afskallede eller split, tørret"
Import,2023,Uoplyst land 3. Lande,0,0,07136000,"Due ærter Cajanus cajan, også afskallede eller split, tørret"
Import,2023,I alt,283025,3000731,07139000,"Tørrede, bælgfrugter, også afskallede eller flækkede (undtagen ærter, kikærter, bønner, linser, bønner, hestebønner og duer ærter)"
Import,2023,Diskretioneret,0,0,07139000,"Tørrede, bælgfrugter, også afskallede eller flækkede (undtagen ærter, kikærter, bønner, linser, bønner, hestebønner og duer ærter)"
Import,2023,Uoplyst land,0,0,07139000,"Tørrede, bælgfrugter, også afskallede eller flækkede (undtagen ærter, kikærter, bønner, linser, bønner, hestebønner og duer ærter)"
Import,2023,Uoplyst land EU-lande,0,0,07139000,"Tørrede, bælgfrugter, også afskallede eller flækkede (undtagen ærter, kikærter, bønner, linser, bønner, hestebønner og duer ærter)"
Import,2023,Uoplyst land 3. Lande,0,0,07139000,"Tørrede, bælgfrugter, også afskallede eller flækkede (undtagen ærter, kikærter, bønner, linser, bønner, hestebønner og duer ærter)"
Import,2023,I alt,0,0,07139010,"Bælgfrugter, til udsæd, undt ærter, bønner og linser"
Import,2023,Diskretioneret,0,0,07139010,"Bælgfrugter, til udsæd, undt ærter, bønner og linser"
Import,2023,Uoplyst land,0,0,07139010,"Bælgfrugter, til udsæd, undt ærter, bønner og linser"
Import,2023,Uoplyst land EU-lande,0,0,07139010,"Bælgfrugter, til udsæd, undt ærter, bønner og linser"
Import,2023,Uoplyst land 3. Lande,0,0,07139010,"Bælgfrugter, til udsæd, undt ærter, bønner og linser"
Import,2023,I alt,0,0,07139090,"Bælgfrugter,udbælgede og tørrede,også afskallede el flækkede,ej til udsæd, undt ærter, bønner og linser"
Import,2023,Diskretioneret,0,0,07139090,"Bælgfrugter,udbælgede og tørrede,også afskallede el flækkede,ej til udsæd, undt ærter, bønner og linser"
Import,2023,Uoplyst land,0,0,07139090,"Bælgfrugter,udbælgede og tørrede,også afskallede el flækkede,ej til udsæd, undt ærter, bønner og linser"
Import,2023,Uoplyst land EU-lande,0,0,07139090,"Bælgfrugter,udbælgede og tørrede,også afskallede el flækkede,ej til udsæd, undt ærter, bønner og linser"
Import,2023,Uoplyst land 3. Lande,0,0,07139090,"Bælgfrugter,udbælgede og tørrede,også afskallede el flækkede,ej til udsæd, undt ærter, bønner og linser"
Import,2023,I alt,12140,258611,07141000,Maniokrod
Import,2023,Diskretioneret,0,0,07141000,Maniokrod
Import,2023,Uoplyst land,0,0,07141000,Maniokrod
Import,2023,Uoplyst land EU-lande,0,0,07141000,Maniokrod
Import,2023,Uoplyst land 3. Lande,0,0,07141000,Maniokrod
Import,2023,I alt,0,0,07141010,"Maniokrod, pellets af mel og gryn, friske el tørrede, hele el snittede"
Import,2023,Diskretioneret,0,0,07141010,"Maniokrod, pellets af mel og gryn, friske el tørrede, hele el snittede"
Import,2023,Uoplyst land,0,0,07141010,"Maniokrod, pellets af mel og gryn, friske el tørrede, hele el snittede"
Import,2023,Uoplyst land EU-lande,0,0,07141010,"Maniokrod, pellets af mel og gryn, friske el tørrede, hele el snittede"
Import,2023,Uoplyst land 3. Lande,0,0,07141010,"Maniokrod, pellets af mel og gryn, friske el tørrede, hele el snittede"
Import,2023,I alt,0,0,07141090,"Maniokrod, friske el tørrede, hele el snittede, undt pellets af mel og gryn"
Import,2023,Diskretioneret,0,0,07141090,"Maniokrod, friske el tørrede, hele el snittede, undt pellets af mel og gryn"
Import,2023,Uoplyst land,0,0,07141090,"Maniokrod, friske el tørrede, hele el snittede, undt pellets af mel og gryn"
Import,2023,Uoplyst land EU-lande,0,0,07141090,"Maniokrod, friske el tørrede, hele el snittede, undt pellets af mel og gryn"
Import,2023,Uoplyst land 3. Lande,0,0,07141090,"Maniokrod, friske el tørrede, hele el snittede, undt pellets af mel og gryn"
Import,2023,I alt,0,0,07141091,"Maniokrod, friske og hele el frosne og u skind,til menneskeføde,i pakninger på max 28 kg, undt pellets af mel og gryn"
Import,2023,Diskretioneret,0,0,07141091,"Maniokrod, friske og hele el frosne og u skind,til menneskeføde,i pakninger på max 28 kg, undt pellets af mel og gryn"
Import,2023,Uoplyst land,0,0,07141091,"Maniokrod, friske og hele el frosne og u skind,til menneskeføde,i pakninger på max 28 kg, undt pellets af mel og gryn"
Import,2023,Uoplyst land EU-lande,0,0,07141091,"Maniokrod, friske og hele el frosne og u skind,til menneskeføde,i pakninger på max 28 kg, undt pellets af mel og gryn"
Import,2023,Uoplyst land 3. Lande,0,0,07141091,"Maniokrod, friske og hele el frosne og u skind,til menneskeføde,i pakninger på max 28 kg, undt pellets af mel og gryn"
Import,2023,I alt,0,0,07141098,"Maniokrod, friske og hele eller frosne og uden skræl, undt. til menneskeføde i  pakninger max 28 kg"
Import,2023,Diskretioneret,0,0,07141098,"Maniokrod, friske og hele eller frosne og uden skræl, undt. til menneskeføde i  pakninger max 28 kg"
Import,2023,Uoplyst land,0,0,07141098,"Maniokrod, friske og hele eller frosne og uden skræl, undt. til menneskeføde i  pakninger max 28 kg"
Import,2023,Uoplyst land EU-lande,0,0,07141098,"Maniokrod, friske og hele eller frosne og uden skræl, undt. til menneskeføde i  pakninger max 28 kg"
Import,2023,Uoplyst land 3. Lande,0,0,07141098,"Maniokrod, friske og hele eller frosne og uden skræl, undt. til menneskeføde i  pakninger max 28 kg"
Import,2023,I alt,0,0,07141099,"Maniokrod, friske og hele el frosne og u skind, undt pellets af mel og gryn samt til menneskeføde ipakninger max 28 kg"
Import,2023,Diskretioneret,0,0,07141099,"Maniokrod, friske og hele el frosne og u skind, undt pellets af mel og gryn samt til menneskeføde ipakninger max 28 kg"
Import,2023,Uoplyst land,0,0,07141099,"Maniokrod, friske og hele el frosne og u skind, undt pellets af mel og gryn samt til menneskeføde ipakninger max 28 kg"
Import,2023,Uoplyst land EU-lande,0,0,07141099,"Maniokrod, friske og hele el frosne og u skind, undt pellets af mel og gryn samt til menneskeføde ipakninger max 28 kg"
Import,2023,Uoplyst land 3. Lande,0,0,07141099,"Maniokrod, friske og hele el frosne og u skind, undt pellets af mel og gryn samt til menneskeføde ipakninger max 28 kg"
Import,2023,I alt,0,0,07142000,"Søde kartofler, friske el tørrede, hele el snittede"
Import,2023,Diskretioneret,0,0,07142000,"Søde kartofler, friske el tørrede, hele el snittede"
Import,2023,Uoplyst land,0,0,07142000,"Søde kartofler, friske el tørrede, hele el snittede"
Import,2023,Uoplyst land EU-lande,0,0,07142000,"Søde kartofler, friske el tørrede, hele el snittede"
Import,2023,Uoplyst land 3. Lande,0,0,07142000,"Søde kartofler, friske el tørrede, hele el snittede"
Import,2023,I alt,2355658,23467758,07142010,"Søde kartofler, friske, hele, bestemt til menneskeføde"
Import,2023,Diskretioneret,0,0,07142010,"Søde kartofler, friske, hele, bestemt til menneskeføde"
Import,2023,Uoplyst land,0,0,07142010,"Søde kartofler, friske, hele, bestemt til menneskeføde"
Import,2023,Uoplyst land EU-lande,0,0,07142010,"Søde kartofler, friske, hele, bestemt til menneskeføde"
Import,2023,Uoplyst land 3. Lande,0,0,07142010,"Søde kartofler, friske, hele, bestemt til menneskeføde"
Import,2023,I alt,11982,215295,07142090,"Søde kartofler, friske, kølede, frosne eller tørrede, hele eller snittede, også i form af pellets (undtagen friske, hele søde kartofler bestemt til menneskeføde)"
Import,2023,Diskretioneret,0,0,07142090,"Søde kartofler, friske, kølede, frosne eller tørrede, hele eller snittede, også i form af pellets (undtagen friske, hele søde kartofler bestemt til menneskeføde)"
Import,2023,Uoplyst land,0,0,07142090,"Søde kartofler, friske, kølede, frosne eller tørrede, hele eller snittede, også i form af pellets (undtagen friske, hele søde kartofler bestemt til menneskeføde)"
Import,2023,Uoplyst land EU-lande,0,0,07142090,"Søde kartofler, friske, kølede, frosne eller tørrede, hele eller snittede, også i form af pellets (undtagen friske, hele søde kartofler bestemt til menneskeføde)"
Import,2023,Uoplyst land 3. Lande,0,0,07142090,"Søde kartofler, friske, kølede, frosne eller tørrede, hele eller snittede, også i form af pellets (undtagen friske, hele søde kartofler bestemt til menneskeføde)"
Import,2023,I alt,5499,128502,07143000,Yams (Dioscorea-arter)
Import,2023,Diskretioneret,0,0,07143000,Yams (Dioscorea-arter)
Import,2023,Uoplyst land,0,0,07143000,Yams (Dioscorea-arter)
Import,2023,Uoplyst land EU-lande,0,0,07143000,Yams (Dioscorea-arter)
Import,2023,Uoplyst land 3. Lande,0,0,07143000,Yams (Dioscorea-arter)
Import,2023,I alt,0,0,07143010,"Yams (Dioscorea-arter), Af den art, der anvendes til menneskeføde, i pakninger af nettovægt ikke over 28 kg, enten friske og hele, eller frosne og uden skræl, også snittede"
Import,2023,Diskretioneret,0,0,07143010,"Yams (Dioscorea-arter), Af den art, der anvendes til menneskeføde, i pakninger af nettovægt ikke over 28 kg, enten friske og hele, eller frosne og uden skræl, også snittede"
Import,2023,Uoplyst land,0,0,07143010,"Yams (Dioscorea-arter), Af den art, der anvendes til menneskeføde, i pakninger af nettovægt ikke over 28 kg, enten friske og hele, eller frosne og uden skræl, også snittede"
Import,2023,Uoplyst land EU-lande,0,0,07143010,"Yams (Dioscorea-arter), Af den art, der anvendes til menneskeføde, i pakninger af nettovægt ikke over 28 kg, enten friske og hele, eller frosne og uden skræl, også snittede"
Import,2023,Uoplyst land 3. Lande,0,0,07143010,"Yams (Dioscorea-arter), Af den art, der anvendes til menneskeføde, i pakninger af nettovægt ikke over 28 kg, enten friske og hele, eller frosne og uden skræl, også snittede"
Import,2023,I alt,8173,235890,07144000,"Taro Colocasia arter, Friske, kølede, frosne eller tørrede, hele eller snittede, i form af pellets"
Import,2023,Diskretioneret,0,0,07144000,"Taro Colocasia arter, Friske, kølede, frosne eller tørrede, hele eller snittede, i form af pellets"
Import,2023,Uoplyst land,0,0,07144000,"Taro Colocasia arter, Friske, kølede, frosne eller tørrede, hele eller snittede, i form af pellets"
Import,2023,Uoplyst land EU-lande,0,0,07144000,"Taro Colocasia arter, Friske, kølede, frosne eller tørrede, hele eller snittede, i form af pellets"
Import,2023,Uoplyst land 3. Lande,0,0,07144000,"Taro Colocasia arter, Friske, kølede, frosne eller tørrede, hele eller snittede, i form af pellets"
Import,2023,I alt,0,0,07144010,"Taro (Colocasia-arter), Af den art, der anvendes til menneskeføde, i pakninger af nettovægt ikke over 28 kg, enten friske og hele, eller frosne og uden skræl, også snittede"
Import,2023,Diskretioneret,0,0,07144010,"Taro (Colocasia-arter), Af den art, der anvendes til menneskeføde, i pakninger af nettovægt ikke over 28 kg, enten friske og hele, eller frosne og uden skræl, også snittede"
Import,2023,Uoplyst land,0,0,07144010,"Taro (Colocasia-arter), Af den art, der anvendes til menneskeføde, i pakninger af nettovægt ikke over 28 kg, enten friske og hele, eller frosne og uden skræl, også snittede"
Import,2023,Uoplyst land EU-lande,0,0,07144010,"Taro (Colocasia-arter), Af den art, der anvendes til menneskeføde, i pakninger af nettovægt ikke over 28 kg, enten friske og hele, eller frosne og uden skræl, også snittede"
Import,2023,Uoplyst land 3. Lande,0,0,07144010,"Taro (Colocasia-arter), Af den art, der anvendes til menneskeføde, i pakninger af nettovægt ikke over 28 kg, enten friske og hele, eller frosne og uden skræl, også snittede"
Import,2023,I alt,0,0,07144090,"Taro (Colocasia-arter), i.a.n."
Import,2023,Diskretioneret,0,0,07144090,"Taro (Colocasia-arter), i.a.n."
Import,2023,Uoplyst land,0,0,07144090,"Taro (Colocasia-arter), i.a.n."
Import,2023,Uoplyst land EU-lande,0,0,07144090,"Taro (Colocasia-arter), i.a.n."
Import,2023,Uoplyst land 3. Lande,0,0,07144090,"Taro (Colocasia-arter), i.a.n."
Import,2023,I alt,437,10677,07145000,"Yautia Xanthosoma arter, Friske, kølede, frosne eller tørrede, hele eller snittede, i form af pellets"
Import,2023,Diskretioneret,0,0,07145000,"Yautia Xanthosoma arter, Friske, kølede, frosne eller tørrede, hele eller snittede, i form af pellets"
Import,2023,Uoplyst land,0,0,07145000,"Yautia Xanthosoma arter, Friske, kølede, frosne eller tørrede, hele eller snittede, i form af pellets"
Import,2023,Uoplyst land EU-lande,0,0,07145000,"Yautia Xanthosoma arter, Friske, kølede, frosne eller tørrede, hele eller snittede, i form af pellets"
Import,2023,Uoplyst land 3. Lande,0,0,07145000,"Yautia Xanthosoma arter, Friske, kølede, frosne eller tørrede, hele eller snittede, i form af pellets"
Import,2023,I alt,0,0,07145090,"Yautia (Xanthosoma-arter), i.a.n."
Import,2023,Diskretioneret,0,0,07145090,"Yautia (Xanthosoma-arter), i.a.n."
Import,2023,Uoplyst land,0,0,07145090,"Yautia (Xanthosoma-arter), i.a.n."
Import,2023,Uoplyst land EU-lande,0,0,07145090,"Yautia (Xanthosoma-arter), i.a.n."
Import,2023,Uoplyst land 3. Lande,0,0,07145090,"Yautia (Xanthosoma-arter), i.a.n."
Import,2023,I alt,0,0,07149010,"Arrowroot o l rødder med stort stivelsesindhold, friske el tørrede, hele el snittede, undt maniokrod og søde kartofler"
Import,2023,Diskretioneret,0,0,07149010,"Arrowroot o l rødder med stort stivelsesindhold, friske el tørrede, hele el snittede, undt maniokrod og søde kartofler"
Import,2023,Uoplyst land,0,0,07149010,"Arrowroot o l rødder med stort stivelsesindhold, friske el tørrede, hele el snittede, undt maniokrod og søde kartofler"
Import,2023,Uoplyst land EU-lande,0,0,07149010,"Arrowroot o l rødder med stort stivelsesindhold, friske el tørrede, hele el snittede, undt maniokrod og søde kartofler"
Import,2023,Uoplyst land 3. Lande,0,0,07149010,"Arrowroot o l rødder med stort stivelsesindhold, friske el tørrede, hele el snittede, undt maniokrod og søde kartofler"
Import,2023,I alt,0,0,07149011,"Arrowroot og saleprod og lignende rødder og rodknolde med stort indhold af stivelse, bestemt til menneskeføde, i pakninger af nettovægt <= 28 kg, enten friske og hele, eller frosne og uden skræl, ogs"
Import,2023,Diskretioneret,0,0,07149011,"Arrowroot og saleprod og lignende rødder og rodknolde med stort indhold af stivelse, bestemt til menneskeføde, i pakninger af nettovægt <= 28 kg, enten friske og hele, eller frosne og uden skræl, ogs"
Import,2023,Uoplyst land,0,0,07149011,"Arrowroot og saleprod og lignende rødder og rodknolde med stort indhold af stivelse, bestemt til menneskeføde, i pakninger af nettovægt <= 28 kg, enten friske og hele, eller frosne og uden skræl, ogs"
Import,2023,Uoplyst land EU-lande,0,0,07149011,"Arrowroot og saleprod og lignende rødder og rodknolde med stort indhold af stivelse, bestemt til menneskeføde, i pakninger af nettovægt <= 28 kg, enten friske og hele, eller frosne og uden skræl, ogs"
Import,2023,Uoplyst land 3. Lande,0,0,07149011,"Arrowroot og saleprod og lignende rødder og rodknolde med stort indhold af stivelse, bestemt til menneskeføde, i pakninger af nettovægt <= 28 kg, enten friske og hele, eller frosne og uden skræl, ogs"
Import,2023,I alt,0,0,07149012,"Arrowroot o l rødder med stort stivelsesindh.,friske og hele el frosne og u skind,til menneskeføde, pak max 28 kg i.a.n."
Import,2023,Diskretioneret,0,0,07149012,"Arrowroot o l rødder med stort stivelsesindh.,friske og hele el frosne og u skind,til menneskeføde, pak max 28 kg i.a.n."
Import,2023,Uoplyst land,0,0,07149012,"Arrowroot o l rødder med stort stivelsesindh.,friske og hele el frosne og u skind,til menneskeføde, pak max 28 kg i.a.n."
Import,2023,Uoplyst land EU-lande,0,0,07149012,"Arrowroot o l rødder med stort stivelsesindh.,friske og hele el frosne og u skind,til menneskeføde, pak max 28 kg i.a.n."
Import,2023,Uoplyst land 3. Lande,0,0,07149012,"Arrowroot o l rødder med stort stivelsesindh.,friske og hele el frosne og u skind,til menneskeføde, pak max 28 kg i.a.n."
Import,2023,I alt,0,0,07149018,"Arrowroot o l rødder, stort stivelsesindh.,frisk/hele el frosne/u skal,undt til menneskeføde i pakn. max 28 kg i.a.n."
Import,2023,Diskretioneret,0,0,07149018,"Arrowroot o l rødder, stort stivelsesindh.,frisk/hele el frosne/u skal,undt til menneskeføde i pakn. max 28 kg i.a.n."
Import,2023,Uoplyst land,0,0,07149018,"Arrowroot o l rødder, stort stivelsesindh.,frisk/hele el frosne/u skal,undt til menneskeføde i pakn. max 28 kg i.a.n."
Import,2023,Uoplyst land EU-lande,0,0,07149018,"Arrowroot o l rødder, stort stivelsesindh.,frisk/hele el frosne/u skal,undt til menneskeføde i pakn. max 28 kg i.a.n."
Import,2023,Uoplyst land 3. Lande,0,0,07149018,"Arrowroot o l rødder, stort stivelsesindh.,frisk/hele el frosne/u skal,undt til menneskeføde i pakn. max 28 kg i.a.n."
Import,2023,I alt,0,0,07149019,"Arrowroot og saleprod og lignende rødder og rodknolde med stort indhold af stivelse, friske, kølede, frosne eller tørrede, hele eller snittede, også i form af pellets (undtagen bestemt til menneskefø"
Import,2023,Diskretioneret,0,0,07149019,"Arrowroot og saleprod og lignende rødder og rodknolde med stort indhold af stivelse, friske, kølede, frosne eller tørrede, hele eller snittede, også i form af pellets (undtagen bestemt til menneskefø"
Import,2023,Uoplyst land,0,0,07149019,"Arrowroot og saleprod og lignende rødder og rodknolde med stort indhold af stivelse, friske, kølede, frosne eller tørrede, hele eller snittede, også i form af pellets (undtagen bestemt til menneskefø"
Import,2023,Uoplyst land EU-lande,0,0,07149019,"Arrowroot og saleprod og lignende rødder og rodknolde med stort indhold af stivelse, friske, kølede, frosne eller tørrede, hele eller snittede, også i form af pellets (undtagen bestemt til menneskefø"
Import,2023,Uoplyst land 3. Lande,0,0,07149019,"Arrowroot og saleprod og lignende rødder og rodknolde med stort indhold af stivelse, friske, kølede, frosne eller tørrede, hele eller snittede, også i form af pellets (undtagen bestemt til menneskefø"
Import,2023,I alt,3711,97348,07149020,"Arrowroot, saleprod og lignende rødder med stort indhold af stivelse"
Import,2023,Diskretioneret,0,0,07149020,"Arrowroot, saleprod og lignende rødder med stort indhold af stivelse"
Import,2023,Uoplyst land,0,0,07149020,"Arrowroot, saleprod og lignende rødder med stort indhold af stivelse"
Import,2023,Uoplyst land EU-lande,0,0,07149020,"Arrowroot, saleprod og lignende rødder med stort indhold af stivelse"
Import,2023,Uoplyst land 3. Lande,0,0,07149020,"Arrowroot, saleprod og lignende rødder med stort indhold af stivelse"
Import,2023,I alt,80340,1403150,07149090,"Jordskokker og lignende rødder og rodknolde med stort indhold af stivelse eller inulin, friske, kølede, frosne eller tørrede, hele eller snittede, også i form af pellets, samt marv af sagopalmer (undtagen maniokrod, arrowroot, s..."
Import,2023,Diskretioneret,0,0,07149090,"Jordskokker og lignende rødder og rodknolde med stort indhold af stivelse eller inulin, friske, kølede, frosne eller tørrede, hele eller snittede, også i form af pellets, samt marv af sagopalmer (undtagen maniokrod, arrowroot, s..."
Import,2023,Uoplyst land,0,0,07149090,"Jordskokker og lignende rødder og rodknolde med stort indhold af stivelse eller inulin, friske, kølede, frosne eller tørrede, hele eller snittede, også i form af pellets, samt marv af sagopalmer (undtagen maniokrod, arrowroot, s..."
Import,2023,Uoplyst land EU-lande,0,0,07149090,"Jordskokker og lignende rødder og rodknolde med stort indhold af stivelse eller inulin, friske, kølede, frosne eller tørrede, hele eller snittede, også i form af pellets, samt marv af sagopalmer (undtagen maniokrod, arrowroot, s..."
Import,2023,Uoplyst land 3. Lande,0,0,07149090,"Jordskokker og lignende rødder og rodknolde med stort indhold af stivelse eller inulin, friske, kølede, frosne eller tørrede, hele eller snittede, også i form af pellets, samt marv af sagopalmer (undtagen maniokrod, arrowroot, s..."
Import,2020,Diskretioneret,0,0,07101000,"Kartofler, også kogt i vand eller dampkogt, frosne"
Import,2020,Uoplyst land,0,0,07101000,"Kartofler, også kogt i vand eller dampkogt, frosne"
Import,2020,Uoplyst land EU-lande,0,0,07101000,"Kartofler, også kogt i vand eller dampkogt, frosne"
Import,2020,Uoplyst land 3. Lande,0,0,07101000,"Kartofler, også kogt i vand eller dampkogt, frosne"
Import,2020,I alt,2926561,21095812,07102100,"Ærter, Pisum sativum, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2020,Diskretioneret,0,0,07102100,"Ærter, Pisum sativum, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2020,Uoplyst land,0,0,07102100,"Ærter, Pisum sativum, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2020,Uoplyst land EU-lande,0,0,07102100,"Ærter, Pisum sativum, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2020,Uoplyst land 3. Lande,0,0,07102100,"Ærter, Pisum sativum, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2020,I alt,5315113,37111555,07102200,"Bønner Vigna-arter, Phaseolus-arter, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2020,Diskretioneret,0,0,07102200,"Bønner Vigna-arter, Phaseolus-arter, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2020,Uoplyst land,0,0,07102200,"Bønner Vigna-arter, Phaseolus-arter, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2020,Uoplyst land EU-lande,0,0,07102200,"Bønner Vigna-arter, Phaseolus-arter, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2020,Uoplyst land 3. Lande,0,0,07102200,"Bønner Vigna-arter, Phaseolus-arter, også udbælgede, også kogt i vand eller dampkogt, frosne"
Import,2020,I alt,2077301,18623016,07102900,"Bælgfrugter, også udbælgede, også kogt i vand eller dampkogt, frosne (undtagen ærter Pisum sativum og bønner Vigna-arter, Phaseolus-arter)"
Import,2020,Diskretioneret,0,0,07102900,"Bælgfrugter, også udbælgede, også kogt i vand eller dampkogt, frosne (undtagen ærter Pisum sativum og bønner Vigna-arter, Phaseolus-arter)"
Import,2020,Uoplyst land,0,0,07102900,"Bælgfrugter, også udbælgede, også kogt i vand eller dampkogt, frosne (undtagen ærter Pisum sativum og bønner Vigna-arter, Phaseolus-arter)"
Import,2020,Uoplyst land EU-lande,0,0,07102900,"Bælgfrugter, også udbælgede, også kogt i vand eller dampkogt, frosne (undtagen ærter Pisum sativum og bønner Vigna-arter, Phaseolus-arter)"
Import,2020,Uoplyst land 3. Lande,0,0,07102900,"Bælgfrugter, også udbælgede, også kogt i vand eller dampkogt, frosne (undtagen ærter Pisum sativum og bønner Vigna-arter, Phaseolus-arter)"
Import,2020,I alt,2937892,17667893,07103000,"Spinat, newzealandsk spinat og havemældespinat, også kogt i vand eller dampkogt, frosset"
Import,2020,Diskretioneret,0,0,07103000,"Spinat, newzealandsk spinat og havemældespinat, også kogt i vand eller dampkogt, frosset"
Import,2020,Uoplyst land,0,0,07103000,"Spinat, newzealandsk spinat og havemældespinat, også kogt i vand eller dampkogt, frosset"
Import,2020,Uoplyst land EU-lande,0,0,07103000,"Spinat, newzealandsk spinat og havemældespinat, også kogt i vand eller dampkogt, frosset"
Import,2020,Uoplyst land 3. Lande,0,0,07103000,"Spinat, newzealandsk spinat og havemældespinat, også kogt i vand eller dampkogt, frosset"
Import,2020,I alt,1694564,14402459,07104000,"Sukkermajs, også kogt i vand eller dampkogt, frosset"
Import,2020,Diskretioneret,0,0,07104000,"Sukkermajs, også kogt i vand eller dampkogt, frosset"
Import,2020,Uoplyst land,0,0,07104000,"Sukkermajs, også kogt i vand eller dampkogt, frosset"
Import,2020,Uoplyst land EU-lande,0,0,07104000,"Sukkermajs, også kogt i vand eller dampkogt, frosset"
Import,2020,Uoplyst land 3. Lande,0,0,07104000,"Sukkermajs, også kogt i vand eller dampkogt, frosset"
Import,2020,I alt,1445,21820,07108010,"Oliven, også kogt i vand eller dampkogt, frosne"
Import,2020,Diskretioneret,0,0,07108010,"Oliven, også kogt i vand eller dampkogt, frosne"
Import,2020,Uoplyst land,0,0,07108010,"Oliven, også kogt i vand eller dampkogt, frosne"
Import,2020,Uoplyst land EU-lande,0,0,07108010,"Oliven, også kogt i vand eller dampkogt, frosne"
Import,2020,Uoplyst land 3. Lande,0,0,07108010,"Oliven, også kogt i vand eller dampkogt, frosne"
Import,2020,I alt,1233070,9943577,07108051,"Sød peber, også kogt i vand eller dampkogt, frosset"
Import,2020,Diskretioneret,0,0,07108051,"Sød peber, også kogt i vand eller dampkogt, frosset"
Import,2020,Uoplyst land,0,0,07108051,"Sød peber, også kogt i vand eller dampkogt, frosset"
Import,2020,Uoplyst land EU-lande,0,0,07108051,"Sød peber, også kogt i vand eller dampkogt, frosset"
Import,2020,Uoplyst land 3. Lande,0,0,07108051,"Sød peber, også kogt i vand eller dampkogt, frosset"
Import,2020,I alt,12202,193006,07108059,"Frugter af slægterne Capsicum eller Pimenta, også kogt i vand eller dampkogt, frosne (undtagen sød peber)"
Import,2020,Diskretioneret,0,0,07108059,"Frugter af slægterne Capsicum eller Pimenta, også kogt i vand eller dampkogt, frosne (undtagen sød peber)"
Import,2020,Uoplyst land,0,0,07108059,"Frugter af slægterne Capsicum eller Pimenta, også kogt i vand eller dampkogt, frosne (undtagen sød peber)"
Import,2020,Uoplyst land EU-lande,0,0,07108059,"Frugter af slægterne Capsicum eller Pimenta, også kogt i vand eller dampkogt, frosne (undtagen sød peber)"
Import,2020,Uoplyst land 3. Lande,0,0,07108059,"Frugter af slægterne Capsicum eller Pimenta, også kogt i vand eller dampkogt, frosne (undtagen sød peber)"
Import,2020,I alt,0,0,07108060,"Svampe, frosne"
Import,2020,Diskretioneret,0,0,07108060,"Svampe, frosne"
Import,2020,Uoplyst land,0,0,07108060,"Svampe, frosne"
Import,2020,Uoplyst land EU-lande,0,0,07108060,"Svampe, frosne"
Import,2020,Uoplyst land 3. Lande,0,0,07108060,"Svampe, frosne"
Import,2020,I alt,455593,4464878,07108061,"Svampe af slægten Agaricus, også kogt i vand eller dampkogt, frosne"
Import,2020,Diskretioneret,0,0,07108061,"Svampe af slægten Agaricus, også kogt i vand eller dampkogt, frosne"
